title,speaker,date,rated_bool,ratings,duration,url
"Pool medical patents, save lives",Ellen 't Hoen,Dec 2012,True,"Informative, Persuasive",11:16,https://www.ted.com/talks/ellen_t_hoen_pool_medical_patents_save_lives
The mystery of chronic pain,Elliot Krane,May 2011,True,"Informative, Fascinating",8:14,https://www.ted.com/talks/elliot_krane_the_mystery_of_chronic_pain
The future we're building — and boring,Elon Musk,Apr 2017,True,"Fascinating, Inspiring",40:50,https://www.ted.com/talks/elon_musk_the_future_we_re_building_and_boring
"The mind behind Tesla, SpaceX, SolarCity ...",Elon Musk,Mar 2013,True,"Inspiring, Fascinating",21:04,https://www.ted.com/talks/elon_musk_the_mind_behind_tesla_spacex_solarcity
"Magical houses, made of bamboo",Elora Hardy,May 2015,True,"Beautiful, Inspiring",10:17,https://www.ted.com/talks/elora_hardy_magical_houses_made_of_bamboo
A tale of mental illness — from the inside,Elyn Saks,Jun 2012,True,"Courageous, Inspiring",14:52,https://www.ted.com/talks/elyn_saks_seeing_mental_illness
The courage to tell a hidden story,Eman Mohammed,Sep 2014,True,"Courageous, Inspiring",4:12,https://www.ted.com/talks/eman_mohammed_the_courage_to_tell_a_hidden_story
Why some of us don't have one true calling,Emilie Wapnick,Oct 2015,True,"Inspiring, Fascinating",12:26,https://www.ted.com/talks/emilie_wapnick_why_some_of_us_don_t_have_one_true_calling
Why some people find exercise harder than others,Emily Balcetis,Nov 2014,True,"Informative, Inspiring",14:08,https://www.ted.com/talks/emily_balcetis_why_some_people_find_exercise_harder_than_others
There's more to life than being happy,Emily Esfahani Smith,Sep 2017,True,"Inspiring, Beautiful",12:18,https://www.ted.com/talks/emily_esfahani_smith_there_s_more_to_life_than_being_happy
A theory of everything,Emily Levine,Apr 2009,True,"Funny, Ingenious",22:52,https://www.ted.com/talks/emily_levine_s_theory_of_everything
Flip your thinking on AIDS in Africa,Emily Oster,Jul 2007,True,"Informative, Persuasive",15:34,https://www.ted.com/talks/emily_oster_flips_our_thinking_on_aids_in_africa
Art made of the air we breathe,Emily Parsons-Lord,Jan 2017,True,"Informative, Fascinating",10:49,https://www.ted.com/talks/emily_parsons_lord_art_made_of_the_air_we_breathe
Teaching design for change,Emily Pilloton,Nov 2010,True,"Inspiring, Persuasive",16:43,https://www.ted.com/talks/emily_pilloton_teaching_design_for_change
Nature is everywhere — we just need to learn to see it,Emma Marris,Jul 2016,True,"Inspiring, Informative",15:52,https://www.ted.com/talks/emma_marris_nature_is_everywhere_we_just_need_to_learn_to_see_it
The secret of the bat genome,Emma Teeling,Oct 2012,True,"Informative, Fascinating",16:25,https://www.ted.com/talks/emma_teeling_the_secret_of_the_bat_genome
The music of a war child,Emmanuel Jal,Aug 2009,True,"Inspiring, Courageous",18:03,https://www.ted.com/talks/emmanuel_jal_the_music_of_a_war_child
A young poet tells the story of Darfur,Emtithal Mahmoud,Mar 2017,True,"Beautiful, Courageous",10:51,https://www.ted.com/talks/emtithal_mahmoud_a_young_poet_tells_the_story_of_darfur
Glimpses of a pristine ocean,Enric Sala,May 2010,True,"Persuasive, Informative",19:55,https://www.ted.com/talks/enric_sala
Why buses represent democracy in action,Enrique Peñalosa,Dec 2013,True,"Inspiring, Persuasive",14:17,https://www.ted.com/talks/enrique_penalosa_why_buses_represent_democracy_in_action
Mapping ideas worth spreading,Eric Berlow and Sean Gourley,Sep 2013,True,"Fascinating, Informative",7:55,https://www.ted.com/talks/eric_berlow_and_sean_gourley_mapping_ideas_worth_spreading
Simplifying complexity,Eric Berlow,Nov 2010,True,"Informative, Fascinating",3:42,https://www.ted.com/talks/eric_berlow_how_complexity_leads_to_simplicity
Health care should be a team sport,Eric Dishman,Apr 2013,True,"Inspiring, Informative",15:59,https://www.ted.com/talks/eric_dishman_health_care_should_be_a_team_sport
Take health care off the mainframe,Eric Dishman,Mar 2010,True,"Persuasive, Informative",16:41,https://www.ted.com/talks/eric_dishman_take_health_care_off_the_mainframe
The forgotten art of the zoetrope,Eric Dyer,Oct 2017,True,"Ingenious, Fascinating",8:42,https://www.ted.com/talks/eric_dyer_the_forgotten_art_of_the_zoetrope
A demo of wireless electricity,Eric Giler,Aug 2009,True,"Ingenious, Fascinating",10:09,https://www.ted.com/talks/eric_giler_demos_wireless_electricity
What will be the next big scientific breakthrough?,Eric Haseltine,Jul 2016,True,"Inspiring, Informative",10:47,https://www.ted.com/talks/eric_haseltine_what_will_be_the_next_big_scientific_breakthrough
Chaos and harmony on piano,Eric Lewis,May 2009,True,"Beautiful, Fascinating",4:54,https://www.ted.com/talks/eric_lewis_plays_chaos_and_harmony
Piano jazz that rocks,Eric Lewis,Mar 2009,True,"Beautiful, Fascinating",10:36,https://www.ted.com/talks/eric_lewis_strikes_chords_to_rock_the_jazz_world
There's no such thing as not voting,Eric Liu,Sep 2016,True,"Inspiring, Persuasive",13:33,https://www.ted.com/talks/eric_liu_there_s_no_such_thing_as_not_voting
Why ordinary people need to understand power,Eric Liu,Aug 2014,True,"Inspiring, Persuasive",17:15,https://www.ted.com/talks/eric_liu_why_ordinary_people_need_to_understand_power
The magic of the placebo,Eric Mead,Mar 2010,True,"Funny, Fascinating",9:05,https://www.ted.com/talks/eric_mead_the_magic_of_the_placebo
New York — before the City,Eric Sanderson,Oct 2009,True,"Fascinating, Informative",16:09,https://www.ted.com/talks/eric_sanderson_pictures_new_york_before_the_city
The wireless future of medicine,Eric Topol,Feb 2010,True,"Informative, Fascinating",16:58,https://www.ted.com/talks/eric_topol_the_wireless_future_of_medicine
"A virtual choir 2,000 voices strong",Eric Whitacre,Apr 2011,True,"Beautiful, Inspiring",14:34,https://www.ted.com/talks/eric_whitacre_a_virtual_choir_2_000_voices_strong
Virtual Choir Live,Eric Whitacre,Mar 2013,True,"Beautiful, Inspiring",12:32,https://www.ted.com/talks/eric_whitacre_virtual_choir_live
A tale of two political systems,Eric X. Li,Jul 2013,True,"Informative, Fascinating",20:37,https://www.ted.com/talks/eric_x_li_a_tale_of_two_political_systems
The universal anesthesia machine,Erica Frenkel,Feb 2012,True,"Ingenious, Informative",11:23,https://www.ted.com/talks/erica_frenkel_the_universal_anesthesia_machine
Academic research is publicly funded — why isn't it publicly available?,Erica Stone,Mar 2018,True,"Informative, Persuasive",9:44,https://www.ted.com/talks/erica_stone_academic_research_is_publicly_funded_why_isn_t_it_publicly_available
The key to growth? Race with the machines,Erik Brynjolfsson,Apr 2013,True,"Informative, Inspiring",11:56,https://www.ted.com/talks/erik_brynjolfsson_the_key_to_growth_race_em_with_em_the_machines
Reporting crisis via texting,Erik Hersman,Apr 2009,True,"Informative, Ingenious",3:56,https://www.ted.com/talks/erik_hersman_on_reporting_crisis_via_texting
Impossible photography,Erik Johansson,Feb 2012,True,"Fascinating, Inspiring",6:21,https://www.ted.com/talks/erik_johansson_impossible_photography
"A ""self-healing"" asphalt",Erik Schlangen,Feb 2013,True,"Ingenious, Informative",6:50,https://www.ted.com/talks/erik_schlangen_a_self_healing_asphalt
The world doesn't need more nuclear weapons,Erika Gregory,Jan 2017,True,"Inspiring, Persuasive",14:59,https://www.ted.com/talks/erika_gregory_the_world_doesn_t_need_more_nuclear_weapons
How young people join violent extremist groups — and how to stop them,Erin Marie Saltman,Sep 2017,True,"Informative, Inspiring",11:38,https://www.ted.com/talks/erin_marie_saltman_how_young_people_join_violent_extremist_groups_and_how_to_stop_them
"Go ahead, make up new words!",Erin McKean,Dec 2014,True,"Funny, Inspiring",6:52,https://www.ted.com/talks/erin_mckean_go_ahead_make_up_new_words
The joy of lexicography,Erin McKean,Aug 2007,True,"Funny, Informative",15:50,https://www.ted.com/talks/erin_mckean_redefines_the_dictionary
World-class health care,Ernest Madu,Apr 2008,True,"Inspiring, Persuasive",16:43,https://www.ted.com/talks/ernest_madu_on_world_class_health_care
Want to help someone? Shut up and listen!,Ernesto Sirolli,Nov 2012,True,"Inspiring, Persuasive",17:09,https://www.ted.com/talks/ernesto_sirolli_want_to_help_someone_shut_up_and_listen
How we turned the tide on domestic violence (Hint: the Polaroid helped),Esta Soler,Feb 2014,True,"Inspiring, Courageous",11:10,https://www.ted.com/talks/esta_soler_how_we_turned_the_tide_on_domestic_violence_hint_the_polaroid_helped
Social experiments to fight poverty,Esther Duflo,May 2010,True,"Persuasive, Informative",16:47,https://www.ted.com/talks/esther_duflo_social_experiments_to_fight_poverty
Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,May 2015,True,"Informative, Fascinating",21:31,https://www.ted.com/talks/esther_perel_rethinking_infidelity_a_talk_for_anyone_who_has_ever_loved
The secret to desire in a long-term relationship,Esther Perel,Feb 2013,True,"Informative, Fascinating",19:10,https://www.ted.com/talks/esther_perel_the_secret_to_desire_in_a_long_term_relationship
Why we need to end the War on Drugs,Ethan Nadelmann,Nov 2014,True,"Persuasive, Informative",17:26,https://www.ted.com/talks/ethan_nadelmann_why_we_need_to_end_the_war_on_drugs
Listening to global voices,Ethan Zuckerman,Jul 2010,True,"Inspiring, Informative",19:45,https://www.ted.com/talks/ethan_zuckerman
"A string quartet plays ""Blue Room""",Ethel,Jun 2007,True,"Beautiful, Inspiring",3:34,https://www.ted.com/talks/ethel_performs_blue_room
What I learned as a prisoner in North Korea,Euna Lee,Sep 2017,True,"Inspiring, Courageous",11:59,https://www.ted.com/talks/euna_lee_what_i_learned_as_a_prisoner_in_north_korea
Why invest in Africa,Euvin Naidoo,Jul 2007,True,"Inspiring, Informative",19:01,https://www.ted.com/talks/euvin_naidoo_on_investing_in_africa
Meet the future of cancer research,Eva Vertes,Oct 2006,True,"Inspiring, Fascinating",18:49,https://www.ted.com/talks/eva_vertes_looks_to_the_future_of_medicine
The playful search for beauty,Eva Zeisel,Dec 2008,True,"Inspiring, Beautiful",18:09,https://www.ted.com/talks/eva_zeisel_on_the_playful_search_for_beauty
Making sound visible through cymatics,Evan Grant,Sep 2009,True,"Fascinating, Beautiful",4:39,https://www.ted.com/talks/evan_grant_cymatics
The voices of Twitter users,Evan Williams,Feb 2009,True,"Informative, Fascinating",8:00,https://www.ted.com/talks/evan_williams_on_listening_to_twitter_users
The human stories behind mass incarceration,Eve Abrams,Mar 2018,True,"Informative, Persuasive",13:39,https://www.ted.com/talks/eve_abrams_the_human_stories_behind_mass_incarceration
"Suddenly, my body",Eve Ensler,Aug 2011,True,"Inspiring, Courageous",12:58,https://www.ted.com/talks/eve_ensler
Embrace your inner girl,Eve Ensler,Jan 2010,True,"Inspiring, Courageous",19:54,https://www.ted.com/talks/eve_ensler_embrace_your_inner_girl
Happiness in body and soul,Eve Ensler,Sep 2006,True,"Inspiring, Courageous",20:25,https://www.ted.com/talks/eve_ensler_on_happiness_in_body_and_soul
What security means to me,Eve Ensler,Sep 2008,True,"Inspiring, Courageous",13:45,https://www.ted.com/talks/eve_ensler_on_security
How to truly listen,Evelyn Glennie,Apr 2007,True,"Inspiring, Beautiful",32:09,https://www.ted.com/talks/evelyn_glennie_shows_how_to_listen
How the Net aids dictatorships,Evgeny Morozov,Sep 2009,True,"Informative, Persuasive",11:53,https://www.ted.com/talks/evgeny_morozov_is_the_internet_what_orwell_feared
How cults rewire the brain,Diane Benscoter,Jun 2009,True,"Courageous, Informative",6:24,https://www.ted.com/talks/ex_moonie_diane_benscoter_how_cults_think
Human exoskeletons — for war and healing,Eythor Bender,Mar 2011,True,"Inspiring, Ingenious",6:23,https://www.ted.com/talks/eythor_bender_demos_human_exoskeletons
The shape-shifting future of the mobile phone,Fabian Hemmert,Sep 2010,True,"Ingenious, Inspiring",4:15,https://www.ted.com/talks/fabian_hemmert_the_shape_shifting_future_of_the_mobile_phone
Psychedelic science,Fabian Oefner,Oct 2013,True,"Beautiful, Fascinating",12:05,https://www.ted.com/talks/fabian_oefner_psychedelic_science
What I learned from spending 31 days underwater,Fabien Cousteau,Oct 2014,True,"Fascinating, Beautiful",10:47,https://www.ted.com/talks/fabien_cousteau_what_i_learned_from_spending_31_days_underwater
A country with no water,Fahad Al-Attiya,Jan 2013,True,"Informative, Inspiring",8:46,https://www.ted.com/talks/fahad_al_attiya_a_country_with_no_water
What I've learned from my autistic brothers,Faith Jegede Cole,Nov 2012,True,"Inspiring, Beautiful",5:20,https://www.ted.com/talks/faith_jegede_what_i_ve_learned_from_my_autistic_brothers
Easy DIY projects for kid engineers,Fawn Qiu,Nov 2016,True,"Inspiring, Ingenious",7:03,https://www.ted.com/talks/fawn_qiu_easy_diy_projects_for_kid_engineers
How we're teaching computers to understand pictures,Fei-Fei Li,Mar 2015,True,"Inspiring, Informative",17:58,https://www.ted.com/talks/fei_fei_li_how_we_re_teaching_computers_to_understand_pictures
How we became sisters,Felice Belle and Jennifer Murphy,Mar 2018,True,"Beautiful, Inspiring",12:45,https://www.ted.com/talks/felice_belle_and_jennifer_murphy_how_we_became_sisters
Learning from leadership's missing manual,Fields Wicker-Miurin,Nov 2009,True,"Inspiring, Informative",16:35,https://www.ted.com/talks/fields_wicker_miurin_learning_from_leadership_s_missing_manual
"Silk, the ancient material of the future",Fiorenzo Omenetto,May 2011,True,"Ingenious, Fascinating",9:40,https://www.ted.com/talks/fiorenzo_omenetto_silk_the_ancient_material_of_the_future
Why public beheadings get millions of views,Frances Larson,Sep 2015,True,"Informative, Persuasive",15:57,https://www.ted.com/talks/frances_larson_why_public_beheadings_get_millions_of_views
"Deep under the Earth's surface, discovering beauty and science",Francesco Sauro,Oct 2015,True,"Fascinating, Beautiful",14:37,https://www.ted.com/talks/francesco_sauro_deep_under_the_earth_s_surface_discovering_beauty_and_science
We need better drugs — now,Francis Collins,Mar 2013,True,"Informative, Inspiring",14:40,https://www.ted.com/talks/francis_collins_we_need_better_drugs_now
Sanitation is a basic human right,Francis de los Reyes,Sep 2014,True,"Informative, Persuasive",8:21,https://www.ted.com/talks/francis_de_los_reyes_sanitation_is_a_basic_human_right
"A tour of Nollywood, Nigeria's booming film industry",Franco Sacchi,Nov 2008,True,"Inspiring, Informative",17:34,https://www.ted.com/talks/franco_sacchi_on_nollywood
The stories behind The New Yorker's iconic covers,Françoise Mouly,Aug 2017,True,"Informative, Inspiring",8:29,https://www.ted.com/talks/francoise_mouly_the_stories_behind_the_new_yorker_s_iconic_covers
My days as a young rebel,Frank Gehry,Mar 2008,True,"Inspiring, Funny",44:38,https://www.ted.com/talks/frank_gehry_as_a_young_rebel
"A master architect asks, Now what?",Frank Gehry,Jan 2008,True,"Inspiring, Funny",22:00,https://www.ted.com/talks/frank_gehry_asks_then_what
Half a million secrets,Frank Warren,Apr 2012,True,"Beautiful, Inspiring",11:24,https://www.ted.com/talks/frank_warren_half_a_million_secrets
Moral behavior in animals,Frans de Waal,Apr 2012,True,"Fascinating, Informative",16:52,https://www.ted.com/talks/frans_de_waal_do_animals_have_morals
Photos that give voice to the animal kingdom,Frans Lanting,Oct 2014,True,"Beautiful, Inspiring",3:30,https://www.ted.com/talks/frans_lanting_photos_that_give_voice_to_the_animal_kingdom
The story of life in photographs,Frans Lanting,Apr 2007,True,"Beautiful, Inspiring",16:17,https://www.ted.com/talks/frans_lanting_s_lyrical_nature_photos
A new way to heal hearts without surgery,Franz Freudenthal,Sep 2016,True,"Inspiring, Ingenious",9:28,https://www.ted.com/talks/franz_freudenthal_a_new_way_to_heal_hearts_without_surgery
How to land on a comet,Fred Jansen,Apr 2015,True,"Fascinating, Inspiring",17:47,https://www.ted.com/talks/fred_jansen_how_to_land_on_a_comet
"The leaders who ruined Africa, and the generation who can fix it",Fred Swaniker,Oct 2014,True,"Inspiring, Informative",13:26,https://www.ted.com/talks/fred_swaniker_the_leaders_who_ruined_africa_and_the_generation_who_can_fix_it
